RMSE,SMAPE,Sentiment,Volume,Vol,RSI_14,EMA_50
974.3546844024061,2.5741101931366175,64,25198.5735101,1575.8321364213348,54.96563937800355,25642.811432667928
1087.4988408775998,2.99144520472938,61,19897.7304891,1500.3650044610526,55.20122629157306,25732.858940513543
259.79114588257937,0.6805114245692175,61,33249.70866779,1448.7613668329402,54.01317138894606,25834.4766666455
659.9552316129304,1.6814251325380312,62,70465.73540655,2135.0174225673104,75.17618100794694,25983.630685536344
629.8685061325773,1.640817851843096,68,70679.4811051,2694.317392234909,77.13883287585298,26149.062986168497
317.49404978586546,0.7686936152753863,65,63976.42646052,2846.0530187029767,66.6060957332792,26295.708346909432
331.4659991838731,0.6164761460164166,61,53438.05158177,3362.787424623805,74.38173430564416,26455.67498700224
355.7712206745185,0.7900063986044603,68,78524.33511427,3727.101659120369,72.4114523083054,26613.018519526373
740.2916486324186,1.8932530693930867,68,25990.45257658,3974.058177769337,69.92986832037941,26757.44470251305
995.0343454831445,2.1688875478578966,68,27088.80485772,4154.174971587379,74.47882750391325,26896.574896591665
1415.3254767633039,3.2049718687603996,69,58518.81419863,4066.54643455813,66.81313464273569,26995.96016689281
1289.2384247820437,2.4889222587047857,58,63832.36195436,3986.351900886536,70.37359074688976,27128.68483294703
1273.3960507422998,2.9020780892941085,63,90444.58310939,3850.645878932525,54.56088168643734,27194.163038769948
1292.2900525341902,3.1680823911673186,52,79329.15701929001,3828.945289032508,51.502549368973774,27235.312547093155
990.2225311804499,2.401430324538057,50,80140.66759552,4152.740907199465,46.22478720912561,27236.381431498143
1160.1766597658311,2.9631114553230256,53,37034.14423158,4183.636393275605,49.40850483380695,27259.14506526808
1209.812622391851,2.3978705471947612,56,35610.14133773,4307.897897517787,45.87282935094967,27272.1480437821
1601.5520565211564,3.6758267060055347,53,55348.22374868,4550.837067975327,35.80739412700411,27281.513737725687
1126.264094182972,2.6840622382130195,53,54199.31262132,4609.193469158135,37.69887757368734,27321.48428457841
1296.813350083326,3.2174278850916402,56,134505.591074,4513.687952815285,40.23919355306717,27364.39818179642
866.4791834163806,2.259088433153337,59,99179.43007512,4449.828843376294,44.49197336006014,27447.09755692399
995.6955003140289,2.162569444763476,64,56747.2407574,4229.211999710565,42.97391106909645,27520.255270651574
3278.353352303744,8.200733470709013,64,21399.310191850003,3931.025600176816,43.45851498393418,27587.35001179708
797.4081613464043,1.9739237195211263,60,41167.79226091,3657.870965394748,43.407038491076015,27651.895953927728
773.8657253664747,1.5241758922886464,63,67347.52241351,3332.9654671528638,41.89268818642572,27668.242178386485
595.7612464274159,1.1083137173837643,55,52760.07889138,3223.6176659978723,39.34467083416,27707.535896727622
1246.7044883648086,2.9326149932792793,64,67454.24444646,2675.1965022090785,51.79576253892821,27759.2579331281
957.3469028011908,2.1211221230589676,64,44231.75423902,2680.511194938478,54.78076107787474,27801.58667300353
1852.1823875271914,4.976887516706815,61,60339.00022421,2848.1242804271496,68.6639208483574,27868.46285104405
1798.541253399717,4.205557546438785,60,50692.456336760006,2524.7656151382034,58.50272959903698,27906.954027997912
238.49037256744327,0.5361561294602678,64,31024.86743582,2386.415684207482,56.73060484879699,27927.52365466719
933.8435718295792,2.2481967475404088,60,71181.16092381999,2350.758434918718,51.22995381903679,27917.41155386476
573.8690211046708,1.3451174306143971,51,41686.84145474,2292.9390352937767,44.74618146944796,27906.10483530586
1054.870981263689,2.023902367962335,52,74004.056073,2508.244582325851,43.50355837998204,27894.080766055784
2213.1919721130157,4.489113337142123,52,49762.18474348,2993.441994210458,28.36642308458708,27857.82569825296
2444.3787420113454,4.230979132768607,49,72050.91740111001,3286.298097795382,28.303361982104867,27816.18879971813
3099.701225247182,6.006468015677372,48,24084.20885643,3481.227231064947,28.606394648643096,27775.397202947865
4033.4246207927317,8.824915335816824,48,22920.43781938,3526.0182842905124,30.3217881834751,27741.79376451457
3006.9347392842365,6.366505101037042,50,42235.212894330005,3405.789206522243,40.90905360297994,27719.068713987966
2943.222406040433,6.461281162246349,54,35000.79214378,3508.0648833677974,31.74769460855564,27692.203126036813
2951.845859705544,6.865537607156171,50,45612.34546994,3427.2918125160086,31.98155288431027,27680.960507088665
1379.3874227033073,2.268746312418233,51,51186.22821586,3280.6241246593604,29.38533147734908,27647.24255138338
3678.315938911866,7.044835400793127,48,30031.36818821,3097.8356197651137,19.284647248412817,27617.18605256957
1688.4324269711285,2.867181814317342,48,15037.56657692,2307.6751577766177,27.270219995522787,27597.019308070678
1200.0026653528064,2.4046992987796285,52,22002.02022859,1756.8092145317023,27.72815683876524,27563.718394160544
3185.2427610495934,6.606742307663494,49,27570.71216791,1230.4902943606617,36.88380079952344,27535.711453525968
1926.184534876233,3.9665466756441328,50,39875.25821411001,1087.290632337142,44.13782142956112,27523.322698503303
2307.949689411534,5.100194663553575,50,56607.60956081,1132.430017540083,35.30363118926817,27476.480754442877
2533.1308584612398,5.782652232754084,51,39082.2747879,1028.153364101012,43.59414835923887,27437.166505190064
738.1478398104897,1.408297508474447,49,36727.28950235,1041.4595327402371,48.94154907111653,27408.511661808712
1736.3410444450992,3.50940642725181,48,15732.15058614,1038.1732943624115,51.08819309929439,27386.80482367465
1022.2273722164883,1.998289499048056,50,45581.65777634,1531.92541765004,61.42218219581302,27413.410744105397
543.7705434662682,0.9887263037112947,52,44070.09778372,1698.5904773908137,55.67978375855739,27426.09587818992
768.819987436643,1.6118290630283936,51,34254.30488507,1815.2588490313549,56.62790636378761,27436.638425755875
1834.18594350465,4.066684686046059,51,48452.28198267,1820.596700689597,48.21758779609235,27427.77741608959
490.98608790948856,1.001712687267353,52,41222.16600265,1801.7327667356528,50.07160156263811,27403.877218985097
1403.4287493104825,3.07019312525682,50,38052.337146000005,1797.9441896613398,53.48585859130612,27397.56671651728
1618.0757489912912,3.085419717134067,53,17367.763101829998,1788.112503244762,49.78475153470927,27384.70219966785
1506.2952313785272,2.880550961433672,52,20048.3100541,1788.3530966452008,53.78458456523104,27374.14900454829
2011.3389386507213,4.071382504281563,53,69643.19337264,2199.012386970261,41.17044458558927,27309.625322755262
1862.165054150384,3.7863375476234604,44,72357.81598442,2202.388316116849,50.17159743994517,27306.51862054012
2114.1972167750255,4.185945257980749,53,62616.24859663,2290.166517972473,50.17359262270608,27268.606300769785
2094.22843483388,4.441689548944726,50,32605.93637212,2247.67323821094,50.26963901038434,27238.43133260928
1078.71203078179,2.1695664161951256,50,28994.50817008,2246.749858490119,48.515743079656175,27208.611917801183
2073.4071421637377,4.266163721476978,49,68019.14336424,2495.802232654467,43.51911988265877,27155.01630243156
1262.1228636634712,2.535743419890293,47,31035.28833041,2677.862795019255,33.822157844055944,27106.82186982039
1362.5283092139398,2.398154835293464,47,31661.53437893,2519.352871062604,35.478029217835235,27059.700818159945
1622.5147846899904,3.2522766636227662,45,42961.57649692,2392.293630514569,36.01534408710908,27015.56505929374
1378.6601962681782,2.7944814615008413,46,47824.44477314,2502.511762972965,34.25843816658243,26941.56282531761
1903.973532927697,3.7029531597377536,41,51545.30303822,2485.442040372884,40.91495217668664,26888.83744290756
1997.5762237172357,3.9595078363448706,47,54153.75701324001,2432.7419382781395,43.6550735003906,26867.48826579276
2712.760396645369,5.431926680003552,47,28997.70472656,2242.618845229219,46.13323114362771,26853.72762492853
863.0181018522176,1.596986465699464,49,22544.02461822,2078.731485181602,44.63790863885072,26833.58031957188
1780.7364891615798,3.4413599427604376,47,37701.62498085,1972.3726310261995,59.07012589105888,26833.998189306185
2077.2366835107237,4.059150454524174,49,72790.46911312,2790.768255715955,58.8207955377908,26891.813586051307
2315.500072082267,5.073680460593876,59,114970.04728714,4448.990837039544,76.29750594746731,27013.49479009
6887.026480532189,12.704130113316449,65,62831.99609847,5491.237751075742,74.54480294393763,27126.10931941097
3341.825419824244,6.485343475253627,65,78320.28197374,6654.301443728412,77.4165618553556,27265.87134061804
4731.844032982991,9.789034137588756,62,31725.036304610003,7413.862271286756,82.48478513331797,27393.806412332237
4697.169841611368,10.330716182521043,64,31703.71915787,7826.0329400819,81.53860989026302,27514.17986854202
2624.5575713049907,5.638800543567306,55,47242.49413358,8004.511816112113,79.61839885024676,27622.182710145215
1005.6481034114184,2.0020805914584607,59,44787.19963488,8136.668501241068,80.6584351105547,27742.591464010955
1228.9071160229676,2.4818154710000035,62,42331.065034980005,7947.094050786339,82.68011860141367,27834.15572608932
2102.2878299071126,4.066496703145961,54,38255.2473745,7319.016893393727,82.45030513399388,27936.62583385729
2806.382651177915,5.940430517144228,56,94363.46631815,6623.571382064225,80.56725405638493,28036.0461073579
2422.7240865291756,5.293247448639668,59,18105.6855895,6042.474649583943,80.39885504391688,28136.04835695704
2172.6814654989744,4.287509577033277,63,24377.81217046,5286.644201564977,82.65016132974065,28233.339946354427
1874.9368475816802,3.8669626217943995,62,45311.13655257,4095.648382165857,82.74266417832706,28347.964323130465
1702.5152528237284,3.4737799654521844,64,34054.64393967,2416.3024003692385,72.32530751449121,28442.813638903597
1388.9184889980786,2.6900552788849095,61,34395.16057068,1207.985490529115,56.31032408907979,28523.671117625665
1756.8566259461093,3.215976947680925,56,74407.25989638,1250.321445311196,50.21891578595149,28577.49254812787
2015.1705917154939,4.084131989409092,55,35957.00996822,1105.797601694444,46.03819858616069,28646.80159068208
1620.263208052467,3.6117969230570375,58,13697.58440251,1105.681249840483,47.16755117801167,28711.044605301653
2351.30536932862,5.560228941679308,55,16028.98673925,1143.841455910227,46.50564102425384,28767.90408490716
773.1274861409665,1.4693325461518056,56,43162.36202714,1144.2834364752916,51.786173581777206,28832.377846072643
472.3965514636985,0.9121002859923858,57,29751.85193493,1140.4322512012077,49.22850313970325,28902.561179927885
953.899957507068,2.145866957074381,64,39843.61645884,1119.0256386202818,54.21749313887448,28960.50337175039
1623.5901992415434,3.577063490871313,57,73810.92921113,1414.5062778404172,61.6047749798672,29058.32364475639
289.81223381874605,0.5877743211349433,60,63437.36922106,1429.2364391769067,48.6535597477073,29107.51936925088
620.233018359146,1.0327952189230625,56,14601.78416175,1447.5125240179916,47.36035785621994,29153.88723393395
1171.3104087991208,2.3964722732965105,57,16759.80388186,1471.1733567962067,46.56755381541715,29196.214918414316
1439.0971637981122,2.4620425070690146,54,32693.3807099,1503.922430830341,39.89918499163596,29233.182415962267
2472.720606559671,4.096756604437005,56,31641.12714348,1426.7103567255613,40.79975700788763,29257.74737915145
3759.6112488903755,6.929298917628489,50,27104.24559668,1433.1274642546475,43.72273917616182,29283.31542748772
4295.540238321307,8.202936237486151,56,38972.04388596,1502.4277798129012,48.948923434950345,29303.58620944884
3988.0755412208114,7.921189658103451,50,25079.142504180003,1500.9558780370603,44.30135037655888,29327.054198148227
3519.3849116147258,6.557549215791025,52,15290.79646913,1567.7769417175302,43.74866627828209,29345.35771451929
2867.078537820145,5.259107938007078,54,19059.25363746,1573.6574021961374,49.1433574026151,29374.316246056165
1841.433134062044,3.05001993365479,55,42446.83504249,1871.955442027864,36.926493619409136,29366.5600478798
2744.2882405285445,4.977730780605056,50,22779.2390944,2051.824610791724,34.724335336803854,29361.151749351706
2708.9434689820564,5.135133178074059,51,35448.87514332,2082.359406063525,38.451177255559806,29360.79471265968
653.0820229653407,1.0604407034252377,51,23790.11996824,2166.540873504956,17.908320610834103,29355.374185724897
2197.291256658943,4.301725866907441,52,25235.10046113,1545.1678304349762,29.44250281226163,29353.762676583585
1692.2696784396246,2.7947424207199165,52,11253.85398375,1487.9419491095734,30.847881361822736,29353.73880401598
1148.5948907607776,1.7313982258066594,52,16499.15329595,1412.4481906280027,30.65312782015618,29350.885896101303
1643.3092644889766,2.5926402942376234,50,23505.36052387,1322.563471433635,31.2325795330656,29346.23163136962
686.7133404310446,1.0791590692028439,53,47022.4218085,1198.779237214573,47.13308881003843,29360.32061728603
1405.3124554222554,2.3482217044009457,53,50171.72267609,1200.368991216738,38.28721826148968,29353.450670294933
1000.2548505555246,1.4299523988434935,52,27836.57234342,1156.2897178499218,39.85689963784036,29347.149796558864
1806.609946447395,3.0446181262644765,54,24982.58704436,1141.865202201178,36.68143339360615,29337.92320678186
3696.033906068419,4.662224669359318,50,11984.83253387,1062.4311441187458,37.54407207858027,29327.47426328978
6022.274447892963,7.850991642125804,49,13672.43442676,986.3813818783192,30.93807774720965,29318.033781954546
6812.783561246146,9.789869611580551,49,32407.37290476,572.0237800285981,51.01314543170231,29313.78633342265
7457.953719901851,11.327272363343967,54,48248.74268694,755.5768069104845,61.74059434271735,29331.68023933407
8377.226222987949,13.890706658585353,50,39345.96901495,803.3049757622196,54.89659867470918,29341.473581912694
5835.659845755304,8.906460365426371,53,24554.71192091,814.4830666736256,54.95074273999376,29345.897932723547
3517.4638162414462,4.816857944862133,51,21476.62773645,814.1997328845392,52.47843385420883,29348.99739521695
6886.803773657156,9.492227686803995,54,9321.11746295,819.3473040408592,51.767708868129056,29352.15831974127
2966.9245229778444,3.6378627228807106,54,11458.86423053,819.9244732948252,50.57378805645351,29350.239233415352
2206.3247020258887,2.711027414993886,50,32724.2231371,822.5642185453153,54.180291221727735,29353.368374159654
3662.3496924981628,5.02941328171686,53,28584.88735207,827.7741833235649,38.49235609328677,29347.31240295988
2905.894951587524,3.832011336168678,52,34794.77471139,932.0110023369872,39.400251527904544,29323.064270416195
5737.024553818684,8.039619372136332,50,105221.09920437,2732.7972327710345,19.729933773457923,29217.229768291814
6370.45312580388,9.008266391013416,37,72430.34534694,4016.3486833831744,17.693414027422428,29093.177254495225
2032.4782504940256,2.056082631295926,39,27182.10272591,4828.427057400501,18.64645433878983,28975.793711231367
2267.8008939424158,2.475422369970693,37,19768.84512045,5376.757163772605,19.917802037972272,28866.549345531592
2538.1659911814745,2.9842993342824604,38,31876.59697365,5800.614275885146,17.57249223606734,28759.10909923256
2992.5396475623015,3.66369621399449,37,36032.45292286,6103.105159994214,6.397519362978377,28653.077617244915
3015.6609666705504,3.833899437022955,37,46496.226970710006,6040.174906731479,14.630556277972197,28566.00118267291
5637.502078120398,6.4403505311115765,41,31883.8493179,5973.234935846398,14.229169399377955,28472.409590758543
5119.391956673472,5.8364861069670715,39,29678.0456494,5846.2096948212775,13.953532006114264,28377.77514078476
8467.267720658307,11.002731586928999,38,10271.2662385,5600.815952833417,13.743627663037534,28285.20132387556
5840.451745288721,7.663502751526453,38,12499.21152642,5180.269174375722,15.67869445503364,28199.561810851068
5096.742902780295,6.774414713739664,39,23904.97113122,4632.61261977192,13.65143693360469,28117.97655717756
3040.525330867239,4.309128942877822,39,78833.61697762,3880.2004149237696,37.55850507286658,28102.24812027637
6843.673632313558,9.257980363020431,49,37532.90316373,2954.539694266058,37.89784329551729,28070.78703930153
4011.7573758174735,5.118768663973497,52,53842.53577445,1915.506894374654,43.40821876479499,27987.23938373598
9506.301583352351,14.0149120826841,40,43002.8395786,1954.7264795651636,47.43552830267426,27901.65065966775
7013.627001518302,9.703654925974837,39,16808.70362336,1983.929409503987,47.646357402834845,27821.959506913496
1787.4758550237127,2.1558813886337176,40,18194.01478642,1998.6486620857845,47.77420967519783,27749.37921828312
2273.829996624643,2.9615698644557056,40,22861.30033928,2041.737745718208,46.95541693944251,27673.940316697917
3055.038788827165,4.237889334424894,40,22330.07325402,2084.6526529087373,47.32546781491161,27600.126569204866
2172.716110194039,2.7771531385502106,42,28540.73233185,2126.1205240673557,42.45957066906893,27527.9417945035
3438.952576703411,4.325759352281523,41,29334.84764985,2112.928546110777,50.90714644966561,27478.000486159235
3483.493570969843,3.525238115806986,46,30649.24245994,2129.0159297615987,48.57201317957338,27416.524602594534
4019.658205955697,4.067140174555003,41,11416.71372941,2142.096622804238,48.90497215536056,27357.112277170752
5119.419957824568,6.1193029746698935,40,19615.18073297,2159.840064780828,47.39916605341443,27297.67098005337
3542.3787999251595,4.237421329879114,40,43698.40262659,2358.327829267215,41.36124935918792,27213.925963385467
3808.894181300564,4.950823832498239,30,59651.82785767,2368.8123441719667,29.50429869037169,27160.05868460254
6994.592297513796,9.479574876468783,41,33177.10498586,1655.6670412016106,38.17939517473055,27123.279474945648
4212.531817445889,5.89668810837994,45,40420.19852594,1105.4022776783845,58.516245169078026,27099.741210847704
3724.032074733956,4.990193429314731,45,27616.10269435,1292.81107822813,61.78782021570365,27080.157321354985
2086.071620823555,2.738993959616645,43,14570.6473134,1407.718837441145,60.319084989984006,27059.764646313208
1128.8174587126232,1.318405379629327,46,13521.08168573,1487.0789539471332,58.5090126597137,27038.903276028243
2141.6946055959293,2.7879371432085227,46,45016.2622267,1636.3716574491582,63.8844201290512,27028.07747706401
2577.6849953371056,2.6783047848598254,46,38077.25246609,1926.3421082141244,68.70447904286794,27035.22915707204
2662.9889264753187,3.2145733484590377,47,36472.057161510005,2074.837885762287,67.76422659984267,27038.75688792127
7302.167682495658,9.282906416058328,47,36033.88221404,2018.1832452454912,54.08935763765688,27020.290362463693
4599.601771441144,5.860318790942623,43,18881.72823344,2029.8420923999597,59.412001038471935,27003.03078476357
7211.540218093472,9.693066521400121,47,9704.02521736,1985.185078797696,59.49184687314642,26986.290402350267
6068.066489882733,8.711133969597622,44,16485.43800835,1925.4531287098357,55.3730581159957,26957.352035536955
4735.238088840039,6.853487872624721,47,27573.59000948,1835.3784193685965,67.74849315993433,26931.74762995848
1847.1127947664468,2.625349247220517,46,19379.93255615,1295.8039038816505,57.30703908272166,26903.87697950987
4170.132148002356,6.1807878737819095,44,36617.27508452,1102.2952534586918,53.21498329425937,26883.034182020903
1651.184866680518,2.018360326088338,46,47281.44304176,1127.4743853903892,59.13505123641903,26888.47046724593
1425.0492817593272,1.7574867028842698,48,30015.37728999,1157.3472240162048,55.58573232979955,26889.20365773903
1343.6801448560147,1.9733022573585182,47,13337.2299257,1197.4710556505536,57.25827785091412,26892.085764197203
775.7165561460068,0.888877744121939,48,25867.46008463,1747.5627969714812,69.32704455160302,26935.24666761368
1749.3423002280558,2.211494510923104,50,59649.11556012,1865.595893141591,59.09062758449619,26957.199731820845
2540.608808089364,3.2741077038441326,50,30233.14841171,1952.3747803563997,53.02990454963439,26975.61654211686
2059.971129650254,2.916493442561307,49,31091.15305837,2122.152877707707,58.35651408188811,27007.123294608373
5177.9561814942035,7.288661519364081,48,32217.07455693,2169.132430619696,61.27646162164661,27022.95003033749
4131.503641535277,5.877451588552858,50,39701.99631746,2338.5556742994927,65.89241843258873,27058.59207059696
4237.474991809061,5.118254289658858,49,13703.84041419,2457.613997978566,66.15451466853818,27093.825370691942
4885.684019567958,6.412400052629606,50,20253.25702341,2508.912649782541,70.89968017302344,27126.125974571907
4973.855489597678,6.6018846411203596,50,32721.47090465,2330.346224688205,65.10885011214079,27144.327337048704
2952.6093456190692,3.439324383827215,50,23960.42753853,2097.446707320109,63.38752336288703,27153.975718321
2536.774000271339,3.1898819690739195,47,39392.22444655,1819.4471455735595,55.380171146064015,27143.05279512366
3343.674332646889,4.342300743051199,45,24528.61108575,1628.836665303506,47.00104211901425,27128.010223352478
1877.119824477192,2.63942437611266,44,25407.8928571,1675.2080404412625,49.56768719049808,27117.588421529425
3154.377817452357,4.4222017755112,47,10838.97556002,1692.5689668763737,48.78050068559274,27107.195857839968
3695.128795651423,5.844126609709838,45,16032.94622068,1651.013026179588,37.94426910564045,27109.074011510704
3694.7772996667595,4.756081607702525,47,83184.64389076999,1882.630470746412,61.82150810100722,27163.689565044475
2732.0234610437265,3.832051800044688,52,40293.32646061,2089.3178291877985,61.29313237954793,27212.033878454607
1557.6516577499526,2.1746958347319274,50,33575.55229125,2223.3071457194487,56.77390166929103,27255.49673387748
1539.8962533663519,2.0905561751545196,52,37442.24153905,2476.333646835797,66.07338218809969,27312.712817658245
976.463425627533,1.3729628599020818,53,62193.49204798,3138.3281204027844,69.34581235130051,27405.150937479477
3652.0260873380885,4.719769605936457,63,28435.78087297,3748.6147480994905,70.74516257457401,27503.3942509378
2718.076867194646,4.0642589007606755,53,23774.45473142,4248.666882698781,71.83764344304764,27601.01917974091
2287.3338005484356,2.6118604914764583,53,98640.40861313,6430.91548300034,86.51761964896737,27815.496796886036
3178.0118247150767,4.0556084324822335,66,120768.09933361,8274.862806334302,90.0462773870737,28054.98589894624
3236.825637901718,4.523588064609514,72,57401.86326747,9756.67949854831,96.37092588532693,28307.579998266698
1851.5924337736176,2.238037904896798,71,41822.42867107,10456.067730595954,93.779053048629,28536.785595985177
4615.567113756294,6.628838640633716,70,34424.43880293,10660.964027591688,90.88383322286482,28746.828137438577
1972.2992754817012,2.2171000420656126,65,17652.98707761,10640.992917687729,91.18120048711904,28956.02851653724
3920.9144215005463,5.184456856990839,72,21634.85512318,10416.327425555706,91.3233238616822,29174.47529567368
1804.4599532614384,2.258939776095279,68,35501.11652539,9925.35065862949,89.17296152775779,29382.36969127291
2927.4985875888356,3.8441205259642843,66,34303.18584452,9690.655577839709,90.62434585327983,29588.580242418324
3851.8577695354466,5.559745451778724,66,55571.44783447,9339.381292756078,92.32431702765838,29817.34694398867
5994.513117013186,7.867588371850195,72,49652.33488043,8438.8173638189,86.74571789462274,30018.291718482316
1589.4667035271698,2.1329135973098405,65,40417.63323593,7257.180100459086,82.59963515039223,30202.559512164906
819.3352216145295,1.0284515832072032,68,19166.68839208,6238.883176529715,82.8341381313997,30393.16718810026
829.0864495378169,1.0473148555805494,70,25344.8381847,4829.295070999341,82.12355070445872,30574.335002873973
2094.181739195105,2.456830546082231,74,23415.490591330003,2243.6691267066444,70.7070831917393,30749.690621333084
3391.3034685796074,4.372994734191076,68,40474.701128730005,1857.3215996249653,67.29657400573385,30932.04693369749
2075.0488320184627,2.693268563281644,66,34765.697022960005,1915.481767507364,64.40349737181327,31116.096844258213
4159.850828122283,5.6578890080336715,69,85554.17127591,2648.5233037339794,77.33375217412731,31335.104998617484
3237.4199070190975,4.4030770545693825,70,45036.68742082,3388.4846235164955,84.05191930679729,31569.11091350368
1641.1653154436597,1.6969161582129344,70,23793.27908359,3646.8396247107,80.56967446319736,31787.21430455635
2090.8736316594895,2.358161069867538,73,18236.751154520003,3755.344919579702,77.54289167396257,31994.17802006213
3122.957524154632,3.9262408423136255,72,34308.70170187,3699.535296082607,69.3086352484874,32169.461300934392
1611.4836687873421,1.8250595169311834,69,47220.72937008,3493.3442257806632,57.7904955436039,32302.09637927381
2160.151492451859,2.8661094918814642,60,56062.99467433,3847.3848769807714,66.45870409271399,32520.015591222505
1153.0293830930887,1.1982293614112824,70,49565.37378228,3811.516605736596,57.15366140694782,32662.90017103957
3942.065385309965,4.839108352413824,63,40180.69155126,3686.273171795563,60.77150453099708,32817.862639946194
3097.844829382698,3.9002341680249066,69,17702.87862547,3407.9777581746694,58.865451983422325,32964.95991053262
2491.473416089337,3.1585780146399207,66,22495.20978778,3338.971560358116,62.69163922718472,33137.45292913183
3826.208389879427,4.515791499259393,69,38489.62594789,3158.450782393344,62.90797298082654,33306.60304914613
